Time [s],LRCK_out,DATA_out
0.056128940,1,1
0.056129280,1,0
0.056129440,1,1
0.056129760,1,0
0.056130260,0,0
0.056131560,0,1
0.056131720,0,0
0.056131880,0,1
0.056132040,0,0
0.056132200,0,1
0.056132380,0,0
0.056132860,1,0
0.056134160,1,1
0.056134320,1,0
0.056134480,1,1
0.056134640,1,0
0.056134800,1,1
0.056134980,1,0
0.056135460,0,1
0.056135620,0,0
0.056136440,0,1
0.056136760,0,0
0.056136920,0,1
0.056138060,1,0
0.056139040,1,1
0.056139360,1,0
0.056139520,1,1
0.056140680,0,0
0.056141800,0,1
0.056141980,0,0
0.056142300,0,1
0.056142460,0,0
0.056142780,0,1
0.056143280,1,1
0.056143440,1,0
0.056144420,1,1
0.056144580,1,0
0.056144900,1,1
0.056145060,1,0
0.056145380,1,1
0.056145880,0,0
0.056146040,0,1
0.056146860,0,0
0.056147020,0,1
0.056147180,0,0
0.056147660,0,1
0.056148000,0,0
0.056148320,0,1
0.056148480,1,0
0.056148640,1,1
0.056149460,1,0
0.056149620,1,1
0.056149780,1,0
0.056150280,1,1
0.056150600,1,0
0.056150920,1,1
0.056151080,1,0
0.056151100,0,0
0.056151240,0,1
0.056152060,0,0
0.056152220,0,1
0.056152400,0,0
0.056152540,0,1
0.056152720,0,0
0.056152880,0,1
0.056153200,0,0
0.056153700,1,0
0.056153860,1,1
0.056154660,1,0
0.056154820,1,1
0.056155000,1,0
0.056155160,1,1
0.056155320,1,0
0.056155480,1,1
0.056155800,1,0
0.056156300,0,0
0.056157440,0,1
0.056157760,0,0
0.056158400,0,1
0.056158900,1,0
0.056160040,1,1
0.056160360,1,0
0.056161020,1,1
0.056161520,0,1
0.056161660,0,0
0.056162480,0,1
0.056162800,0,0
0.056162960,0,1
0.056163460,0,0
0.056163780,0,1
0.056163940,0,0
0.056164120,1,0
0.056165080,1,1
0.056165420,1,0
0.056165580,1,1
0.056166060,1,0
0.056166380,1,1
0.056166560,1,0
0.056166700,1,1
0.056166720,0,1
0.056166880,0,0
0.056168180,0,1
0.056168340,0,0
0.056169160,0,1
0.056169320,1,1
0.056169480,1,0
0.056170780,1,1
0.056170940,1,0
0.056171760,1,1
0.056171920,0,0
0.056172080,0,1
0.056172900,0,0
0.056173220,0,1
0.056173380,0,0
0.056173540,0,1
0.056173880,0,0
0.056174520,1,0
0.056174680,1,1
0.056175500,1,0
0.056175820,1,1
0.056176000,1,0
0.056176160,1,1
0.056176480,1,0
0.056177140,0,0
0.056177280,0,1
0.056178260,0,0
0.056179080,0,1
0.056179240,0,0
0.056179740,1,0
0.056179900,1,1
0.056180880,1,0
0.056181680,1,1
0.056181840,1,0
0.056182340,0,0
0.056183320,0,1
0.056183480,0,0
0.056183800,0,1
0.056183960,0,0
0.056184280,0,1
0.056184460,0,0
0.056184620,0,1
0.056184780,0,0
0.056184940,1,1
0.056185100,1,0
0.056185920,1,1
0.056186080,1,0
0.056186400,1,1
0.056186560,1,0
0.056186900,1,1
0.056187060,1,0
0.056187220,1,1
0.056187380,1,0
0.056187540,1,1
0.056187560,0,1
0.056187700,0,0
0.056188520,0,1
0.056188840,0,0
0.056189180,0,1
0.056189340,0,0
0.056189500,0,1
0.056189660,0,0
0.056190160,1,0
0.056191120,1,1
0.056191460,1,0
0.056191780,1,1
0.056191940,1,0
0.056192100,1,1
0.056192260,1,0
0.056192760,0,0
0.056192920,0,1
0.056194060,0,0
0.056194220,0,1
0.056194380,0,0
0.056194540,0,1
0.056194700,0,0
0.056194860,0,1
0.056195360,1,1
0.056196660,1,0
0.056196820,1,1
0.056196980,1,0
0.056197140,1,1
0.056197320,1,0
0.056197480,1,1
0.056197960,0,1
0.056198940,0,0
0.056199260,0,1
0.056199420,0,0
0.056200400,0,1
0.056200560,0,0
0.056200580,1,0
0.056200720,1,1
0.056201540,1,0
0.056201860,1,1
0.056202040,1,0
0.056203160,1,1
0.056203180,0,1
0.056204320,0,0
0.056204480,0,1
0.056204800,0,0
0.056204960,0,1
0.056205280,0,0
0.056205600,0,1
0.056205780,1,0
0.056205940,1,1
0.056206920,1,0
0.056207080,1,1
0.056207400,1,0
0.056207560,1,1
0.056207900,1,0
0.056208220,1,1
0.056208380,0,0
0.056209360,0,1
0.056209520,0,0
0.056209680,0,1
0.056210180,0,0
0.056210500,0,1
0.056210820,0,0
0.056210980,1,1
0.056211140,1,0
0.056211960,1,1
0.056212120,1,0
0.056212280,1,1
0.056212780,1,0
0.056213100,1,1
0.056213420,1,0
0.056213580,1,1
0.056213600,0,1
0.056213760,0,0
0.056214560,0,1
0.056214720,0,0
0.056214880,0,1
0.056215060,0,0
0.056215220,0,1
0.056215380,0,0
0.056215700,0,1
0.056216200,1,1
0.056216360,1,0
0.056217160,1,1
0.056217340,1,0
0.056217500,1,1
0.056217660,1,0
0.056217820,1,1
0.056217980,1,0
0.056218140,1,1
0.056218300,1,0
0.056218800,0,0
0.056218960,0,1
0.056219940,0,0
0.056220260,0,1
0.056220920,0,0
0.056221400,1,1
0.056222540,1,0
0.056222860,1,1
0.056223520,1,0
0.056223840,1,1
0.056224000,0,0
0.056224160,0,1
0.056224980,0,0
0.056225300,0,1
0.056225460,0,0
0.056225960,0,1
0.056226280,0,0
0.056226440,0,1
0.056226620,1,1
0.056227580,1,0
0.056227900,1,1
0.056228080,1,0
0.056228560,1,1
0.056229060,1,0
0.056229220,0,1
0.056230680,0,0
0.056230840,0,1
0.056231820,1,0
0.056231980,1,1
0.056233280,1,0
0.056233440,1,1
0.056234420,0,0
0.056235400,0,1
0.056235720,0,0
0.056235880,0,1
0.056236040,0,0
0.056236200,0,1
0.056236380,0,0
0.056237020,1,0
0.056238000,1,1
0.056238320,1,0
0.056238480,1,1
0.056238660,1,0
0.056238820,1,1
0.056238980,1,0
0.056239620,1,1
0.056239640,0,1
0.056239800,0,0
0.056240760,0,1
0.056241740,0,0
0.056242240,1,0
0.056243380,1,1
0.056244360,1,0
0.056244840,0,0
0.056245000,0,1
0.056245820,0,0
0.056245980,0,1
0.056246300,0,0
0.056246460,0,1
0.056246800,0,0
0.056246960,0,1
0.056247120,0,0
0.056247280,0,1
0.056247440,1,1
0.056248420,1,0
0.056248580,1,1
0.056248900,1,0
0.056249060,1,1
0.056249400,1,0
0.056249560,1,1
0.056249720,1,0
0.056249880,1,1
0.056250040,1,0
0.056250060,0,0
0.056250200,0,1
0.056251020,0,0
0.056251340,0,1
0.056251680,0,0
0.056251840,0,1
0.056252160,0,0
0.056252640,0,1
0.056252660,1,1
0.056253620,1,0
0.056253940,1,1
0.056254280,1,0
0.056254440,1,1
0.056254760,1,0
0.056255260,0,1
0.056255420,0,0
0.056256560,0,1
0.056256720,0,0
0.056256880,0,1
0.056257040,0,0
0.056257200,0,1
0.056257380,0,0
0.056257860,1,1
0.056258020,1,0
0.056259160,1,1
0.056259320,1,0
0.056259480,1,1
0.056259640,1,0
0.056259800,1,1
0.056259980,1,0
0.056260460,0,1
0.056260620,0,0
0.056261440,0,1
0.056261760,0,0
0.056261920,0,1
0.056263060,0,0
0.056263080,1,0
0.056264040,1,1
0.056264360,1,0
0.056264520,1,1
0.056265680,0,0
0.056266800,0,1
0.056266980,0,0
0.056267300,0,1
0.056267460,0,0
0.056267780,0,1
0.056268280,1,0
0.056269420,1,1
0.056269580,1,0
0.056269900,1,1
0.056270060,1,0
0.056270380,1,1
0.056270880,0,1
0.056271860,0,0
0.056272020,0,1
0.056272180,0,0
0.056272660,0,1
0.056273000,0,0
0.056273320,0,1
0.056273480,1,1
0.056274460,1,0
0.056274620,1,1
0.056274780,1,0
0.056275280,1,1
0.056275600,1,0
0.056275920,1,1
0.056276080,1,0
0.056276100,0,0
0.056276240,0,1
0.056277060,0,0
0.056277220,0,1
0.056277400,0,0
0.056277540,0,1
0.056277720,0,0
0.056277880,0,1
0.056278200,0,0
0.056278700,1,0
0.056278860,1,1
0.056279660,1,0
0.056279820,1,1
0.056280000,1,0
0.056280160,1,1
0.056280320,1,0
0.056280480,1,1
0.056280800,1,0
0.056281300,0,0
0.056282440,0,1
0.056282760,0,0
0.056283400,0,1
0.056283900,1,0
0.056285040,1,1
0.056285360,1,0
0.056286020,1,1
0.056286520,0,1
0.056286660,0,0
0.056287480,0,1
0.056287800,0,0
0.056287960,0,1
0.056288460,0,0
0.056288940,0,1
0.056289120,1,1
0.056289280,1,0
0.056290080,1,1
0.056290420,1,0
0.056290580,1,1
0.056291060,1,0
0.056291380,1,1
0.056291560,1,0
0.056291720,0,0
0.056293180,0,1
0.056293340,0,0
0.056294160,0,1
0.056294320,1,0
0.056295780,1,1
0.056295940,1,0
0.056296760,1,1
0.056296920,0,0
0.056297080,0,1
0.056297900,0,0
0.056298220,0,1
0.056298380,0,0
0.056298540,0,1
0.056298880,0,0
0.056299520,1,0
0.056299680,1,1
0.056300500,1,0
0.056300820,1,1
0.056301000,1,0
0.056301160,1,1
0.056301480,1,0
0.056302140,0,0
0.056302280,0,1
0.056303260,0,0
0.056304080,0,1
0.056304240,0,0
0.056304740,1,0
0.056304900,1,1
0.056305880,1,0
0.056306680,1,1
0.056306860,1,0
0.056307340,0,0
0.056308320,0,1
0.056308480,0,0
0.056308800,0,1
0.056308960,0,0
0.056309280,0,1
0.056309460,0,0
0.056309620,0,1
0.056309940,1,0
0.056310920,1,1
0.056311080,1,0
0.056311400,1,1
0.056311580,1,0
0.056311900,1,1
0.056312060,1,0
0.056312220,1,1
0.056312540,1,0
0.056312560,0,0
0.056313520,0,1
0.056313840,0,0
0.056314180,0,1
0.056314340,0,0
0.056314660,0,1
0.056315160,1,1
0.056315320,1,0
0.056316120,1,1
0.056316460,1,0
0.056316780,1,1
0.056316940,1,0
0.056317100,1,1
0.056317260,1,0
0.056317760,0,0
0.056317920,0,1
0.056319060,0,0
0.056319220,0,1
0.056319380,0,0
0.056319540,0,1
0.056319880,0,0
0.056320360,1,0
0.056320520,1,1
0.056321660,1,0
0.056321820,1,1
0.056321980,1,0
0.056322140,1,1
0.056322320,1,0
0.056322480,1,1
0.056322960,0,1
0.056323940,0,0
0.056324260,0,1
0.056324420,0,0
0.056325400,0,1
0.056325560,0,0
0.056325580,1,0
0.056325720,1,1
0.056326540,1,0
0.056326860,1,1
0.056327040,1,0
0.056328160,1,1
0.056328180,0,1
0.056329320,0,0
0.056329480,0,1
0.056329800,0,0
0.056329960,0,1
0.056330280,0,0
0.056330780,1,1
0.056331920,1,0
0.056332080,1,1
0.056332400,1,0
0.056332560,1,1
0.056332900,1,0
0.056333220,1,1
0.056333380,0,0
0.056334360,0,1
0.056334520,0,0
0.056334680,0,1
0.056335180,0,0
0.056335500,0,1
0.056335820,0,0
0.056335980,1,1
0.056336140,1,0
0.056336960,1,1
0.056337120,1,0
0.056337280,1,1
0.056337780,1,0
0.056338100,1,1
0.056338420,1,0
0.056338580,1,1
0.056338600,0,1
0.056338760,0,0
0.056339560,0,1
0.056339720,0,0
0.056339880,0,1
0.056340060,0,0
0.056340220,0,1
0.056340380,0,0
0.056340700,0,1
0.056341200,1,1
0.056341360,1,0
0.056342160,1,1
0.056342340,1,0
0.056342500,1,1
0.056342660,1,0
0.056342820,1,1
0.056342980,1,0
0.056343300,1,1
0.056343800,0,1
0.056344940,0,0
0.056345260,0,1
0.056345920,0,0
0.056346240,0,1
0.056346400,1,0
0.056346560,1,1
0.056347540,1,0
0.056347860,1,1
0.056348520,1,0
0.056348840,1,1
0.056349000,1,0
0.056349020,0,0
0.056349160,0,1
0.056349980,0,0
0.056350300,0,1
0.056350460,0,0
0.056350960,0,1
0.056351440,0,0
0.056351620,1,0
0.056351760,1,1
0.056352580,1,0
0.056352900,1,1
0.056353080,1,0
0.056353560,1,1
0.056353880,1,0
0.056354040,1,1
0.056354220,0,1
0.056355680,0,0
0.056355840,0,1
0.056356820,1,0
0.056356980,1,1
0.056358280,1,0
0.056358440,1,1
0.056359420,0,0
0.056360400,0,1
0.056360720,0,0
0.056360880,0,1
0.056361040,0,0
0.056361200,0,1
0.056361380,0,0
0.056362020,1,1
0.056362180,1,0
0.056363000,1,1
0.056363320,1,0
0.056363480,1,1
0.056363660,1,0
0.056363820,1,1
0.056363980,1,0
0.056364640,0,0
0.056365760,0,1
0.056366580,0,0
0.056366740,0,1
0.056367240,1,1
0.056367400,1,0
0.056368380,1,1
0.056369360,1,0
0.056369840,0,0
0.056370000,0,1
0.056370820,0,0
0.056370980,0,1
0.056371300,0,0
0.056371460,0,1
0.056371800,0,0
0.056371960,0,1
0.056372120,0,0
0.056372280,0,1
0.056372440,1,0
0.056372600,1,1
0.056373420,1,0
0.056373580,1,1
0.056373900,1,0
0.056374060,1,1
0.056374400,1,0
0.056374560,1,1
0.056374720,1,0
0.056374880,1,1
0.056375040,1,0
0.056375060,0,0
0.056375200,0,1
0.056376020,0,0
0.056376340,0,1
0.056376680,0,0
0.056376840,0,1
0.056377160,0,0
0.056377640,0,1
0.056377660,1,1
0.056378620,1,0
0.056378940,1,1
0.056379280,1,0
0.056379440,1,1
0.056379760,1,0
0.056380260,0,0
0.056381560,0,1
0.056381720,0,0
0.056381880,0,1
0.056382040,0,0
0.056382200,0,1
0.056382380,0,0
0.056382860,1,1
0.056383020,1,0
0.056384160,1,1
0.056384320,1,0
0.056384480,1,1
0.056384640,1,0
0.056384800,1,1
0.056384980,1,0
0.056385460,1,1
0.056385480,0,1
0.056385620,0,0
0.056386440,0,1
0.056386760,0,0
0.056386920,0,1
0.056388060,1,0
0.056389040,1,1
0.056389360,1,0
0.056389520,1,1
0.056390680,0,0
0.056391800,0,1
0.056391980,0,0
0.056392300,0,1
0.056392460,0,0
0.056392780,0,1
0.056393280,1,1
0.056393440,1,0
0.056394420,1,1
0.056394580,1,0
0.056394900,1,1
0.056395060,1,0
0.056395380,1,1
0.056395880,0,0
0.056396040,0,1
0.056396860,0,0
0.056397020,0,1
0.056397180,0,0
0.056397660,0,1
0.056398000,0,0
0.056398320,0,1
0.056398480,1,1
0.056399460,1,0
0.056399620,1,1
0.056399780,1,0
0.056400280,1,1
0.056400600,1,0
0.056400920,1,1
0.056401080,1,0
0.056401100,0,0
0.056401240,0,1
0.056402060,0,0
0.056402220,0,1
0.056402400,0,0
0.056402560,0,1
0.056402720,0,0
0.056402880,0,1
0.056403200,0,0
0.056403680,0,1
0.056403700,1,1
0.056404660,1,0
0.056404820,1,1
0.056405000,1,0
0.056405160,1,1
0.056405320,1,0
0.056405480,1,1
0.056405800,1,0
0.056406300,0,1
0.056406460,0,0
0.056407440,0,1
0.056407760,0,0
0.056408400,0,1
0.056408900,1,0
0.056410040,1,1
0.056410360,1,0
0.056411020,1,1
0.056411520,0,1
0.056411660,0,0
0.056412480,0,1
0.056412800,0,0
0.056412960,0,1
0.056413460,0,0
0.056413780,0,1
0.056413940,0,0
0.056414120,1,0
0.056415080,1,1
0.056415420,1,0
0.056415580,1,1
0.056416060,1,0
0.056416380,1,1
0.056416560,1,0
0.056416720,0,0
0.056418180,0,1
0.056418340,0,0
0.056419160,0,1
0.056419320,1,0
0.056420780,1,1
0.056420940,1,0
0.056421760,1,1
0.056421920,0,1
0.056422900,0,0
0.056423220,0,1
0.056423380,0,0
0.056423540,0,1
0.056423880,0,0
0.056424520,1,1
0.056425500,1,0
0.056425820,1,1
0.056426000,1,0
0.056426160,1,1
0.056426480,1,0
0.056427140,0,0
0.056427280,0,1
0.056428260,0,0
0.056429080,0,1
0.056429240,0,0
0.056429740,1,0
0.056429900,1,1
0.056430880,1,0
0.056431680,1,1
0.056431860,1,0
0.056432340,0,1
0.056432500,0,0
0.056433320,0,1
0.056433480,0,0
0.056433800,0,1
0.056433960,0,0
0.056434280,0,1
0.056434460,0,0
0.056434620,0,1
0.056434780,0,0
0.056434940,1,1
0.056435100,1,0
0.056435920,1,1
0.056436080,1,0
0.056436400,1,1
0.056436580,1,0
0.056436900,1,1
0.056437060,1,0
0.056437220,1,1
0.056437380,1,0
0.056437540,1,1
0.056437560,0,1
0.056437700,0,0
0.056438520,0,1
0.056438840,0,0
0.056439180,0,1
0.056439340,0,0
0.056439500,0,1
0.056439660,0,0
0.056440160,1,0
0.056441120,1,1
0.056441460,1,0
0.056441780,1,1
0.056441940,1,0
0.056442100,1,1
0.056442260,1,0
0.056442760,0,0
0.056442920,0,1
0.056444060,0,0
0.056444220,0,1
0.056444380,0,0
0.056444540,0,1
0.056444700,0,0
0.056444860,0,1
0.056445360,1,1
0.056446660,1,0
0.056446820,1,1
0.056446980,1,0
0.056447140,1,1
0.056447480,1,0
0.056447960,0,0
0.056448120,0,1
0.056448940,0,0
0.056449260,0,1
0.056449420,0,0
0.056450400,0,1
0.056450580,1,1
0.056451540,1,0
0.056451860,1,1
0.056452040,1,0
0.056453000,1,1
0.056453180,0,0
0.056453340,0,1
0.056454320,0,0
0.056454480,0,1
0.056454800,0,0
0.056454960,0,1
0.056455280,0,0
0.056455780,1,1
0.056456920,1,0
0.056457080,1,1
0.056457400,1,0
0.056457560,1,1
0.056457900,1,0
0.056458220,1,1
0.056458380,0,0
0.056459360,0,1
0.056459520,0,0
0.056459680,0,1
0.056460180,0,0
0.056460500,0,1
0.056460980,1,0
0.056461960,1,1
0.056462120,1,0
0.056462280,1,1
0.056462780,1,0
0.056463100,1,1
0.056463580,1,0
0.056463600,0,0
0.056464560,0,1
0.056464720,0,0
0.056464880,0,1
0.056465060,0,0
0.056465220,0,1
0.056465380,0,0
0.056465700,0,1
0.056466200,1,1
0.056466360,1,0
0.056467160,1,1
0.056467340,1,0
0.056467500,1,1
0.056467660,1,0
0.056467820,1,1
0.056467980,1,0
0.056468140,1,1
0.056468300,1,0
0.056468800,0,0
0.056468960,0,1
0.056469940,0,0
0.056470260,0,1
0.056470920,0,0
0.056471400,1,1
0.056472540,1,0
0.056472860,1,1
0.056473520,1,0
0.056473840,1,1
0.056474000,1,0
0.056474020,0,0
0.056474160,0,1
0.056474980,0,0
0.056475300,0,1
0.056475460,0,0
0.056475960,0,1
0.056476440,0,0
0.056476620,1,0
0.056476760,1,1
0.056477580,1,0
0.056477900,1,1
0.056478080,1,0
0.056478560,1,1
0.056478880,1,0
0.056479040,1,1
0.056479220,0,1
0.056480680,0,0
0.056480840,0,1
0.056481820,1,0
0.056481980,1,1
0.056483280,1,0
0.056483440,1,1
0.056484420,0,0
0.056485400,0,1
0.056485720,0,0
0.056485880,0,1
0.056486040,0,0
0.056486200,0,1
0.056486380,0,0
0.056487020,1,0
0.056488000,1,1
0.056488320,1,0
0.056488480,1,1
0.056488660,1,0
0.056488820,1,1
0.056488980,1,0
0.056489620,1,1
0.056489640,0,1
0.056489800,0,0
0.056490760,0,1
0.056491740,0,0
0.056492240,1,0
0.056493380,1,1
0.056494180,1,0
0.056494340,1,1
0.056494840,0,1
0.056495820,0,0
0.056495980,0,1
0.056496300,0,0
0.056496460,0,1
0.056496800,0,0
0.056496960,0,1
0.056497120,0,0
0.056497280,0,1
0.056497440,1,0
0.056497600,1,1
0.056498420,1,0
0.056498580,1,1
0.056498900,1,0
0.056499060,1,1
0.056499400,1,0
0.056499560,1,1
0.056499720,1,0
0.056499880,1,1
0.056500060,0,1
0.056501020,0,0
0.056501340,0,1
0.056501680,0,0
0.056501840,0,1
0.056502160,0,0
0.056502660,1,0
0.056502820,1,1
0.056503620,1,0
0.056503940,1,1
0.056504280,1,0
0.056504440,1,1
0.056504760,1,0
0.056505260,0,1
0.056505420,0,0
0.056506560,0,1
0.056506720,0,0
0.056506880,0,1
0.056507040,0,0
0.056507200,0,1
0.056507380,0,0
0.056507860,1,1
0.056508020,1,0
0.056509160,1,1
0.056509320,1,0
0.056509480,1,1
0.056509640,1,0
0.056509800,1,1
0.056509980,1,0
0.056510460,0,1
0.056510620,0,0
0.056511440,0,1
0.056511760,0,0
0.056511920,0,1
0.056513080,1,1
0.056513240,1,0
0.056514040,1,1
0.056514360,1,0
0.056514520,1,1
0.056515680,0,0
0.056516800,0,1
0.056516980,0,0
0.056517300,0,1
0.056517460,0,0
0.056517780,0,1
0.056518280,1,0
0.056519420,1,1
0.056519580,1,0
0.056519900,1,1
0.056520060,1,0
0.056520380,1,1
0.056520880,0,1
0.056521860,0,0
0.056522020,0,1
0.056522180,0,0
0.056522660,0,1
0.056523000,0,0
0.056523320,0,1
0.056523480,1,0
0.056523640,1,1
0.056524460,1,0
0.056524620,1,1
0.056524780,1,0
0.056525280,1,1
0.056525600,1,0
0.056525920,1,1
0.056526100,0,1
0.056527060,0,0
0.056527220,0,1
0.056527400,0,0
0.056527560,0,1
0.056527720,0,0
0.056527880,0,1
0.056528200,0,0
0.056528680,0,1
0.056528700,1,1
0.056529660,1,0
0.056529820,1,1
0.056530000,1,0
0.056530160,1,1
0.056530320,1,0
0.056530480,1,1
0.056530800,1,0
0.056531300,0,1
0.056531460,0,0
0.056532440,0,1
0.056532760,0,0
0.056533400,0,1
0.056533900,1,0
0.056535040,1,1
0.056535360,1,0
0.056536020,1,1
0.056536520,0,1
0.056536660,0,0
0.056537480,0,1
0.056537800,0,0
0.056537960,0,1
0.056538460,0,0
0.056538780,0,1
0.056538940,0,0
0.056539100,0,1
0.056539120,1,1
0.056539280,1,0
0.056540080,1,1
0.056540420,1,0
0.056540580,1,1
0.056541060,1,0
0.056541380,1,1
0.056541560,1,0
0.056541720,0,1
0.056541880,0,0
0.056543180,0,1
0.056543340,0,0
0.056544160,0,1
0.056544320,1,0
0.056545780,1,1
0.056545940,1,0
0.056546760,1,1
0.056546920,0,1
0.056547900,0,0
0.056548220,0,1
0.056548380,0,0
0.056548540,0,1
0.056548880,0,0
0.056549520,1,0
0.056549680,1,1
0.056550500,1,0
0.056550820,1,1
0.056551000,1,0
0.056551160,1,1
0.056551320,1,0
0.056551480,1,1
0.056552140,0,1
0.056553260,0,0
0.056554080,0,1
0.056554240,0,0
0.056554740,1,0
0.056554900,1,1
0.056555880,1,0
0.056556680,1,1
0.056556860,1,0
0.056557340,0,0
0.056558320,0,1
0.056558480,0,0
0.056558800,0,1
0.056558960,0,0
0.056559280,0,1
0.056559460,0,0
0.056559620,0,1
0.056559940,1,0
0.056560920,1,1
0.056561080,1,0
0.056561400,1,1
0.056561580,1,0
0.056561900,1,1
0.056562060,1,0
0.056562220,1,1
0.056562540,1,0
0.056562560,0,0
0.056563520,0,1
0.056563840,0,0
0.056564180,0,1
0.056564340,0,0
0.056564660,0,1
0.056565160,1,1
0.056565320,1,0
0.056566120,1,1
0.056566460,1,0
0.056566780,1,1
0.056566940,1,0
0.056567100,1,1
0.056567260,1,0
0.056567760,0,0
0.056567920,0,1
0.056569060,0,0
0.056569220,0,1
0.056569380,0,0
0.056569540,0,1
0.056569880,0,0
0.056570360,1,0
0.056570520,1,1
0.056571660,1,0
0.056571820,1,1
0.056571980,1,0
0.056572140,1,1
0.056572320,1,0
0.056572480,1,1
0.056572960,0,1
0.056573940,0,0
0.056574260,0,1
0.056574420,0,0
0.056575400,0,1
0.056575560,0,0
0.056575580,1,0
0.056575720,1,1
0.056576540,1,0
0.056576860,1,1
0.056577040,1,0
0.056578000,1,1
0.056578180,0,0
0.056578340,0,1
0.056579320,0,0
0.056579480,0,1
0.056579800,0,0
0.056579960,0,1
0.056580280,0,0
0.056580780,1,1
0.056581920,1,0
0.056582080,1,1
0.056582400,1,0
0.056582560,1,1
0.056582900,1,0
0.056583220,1,1
0.056583380,0,0
0.056584360,0,1
0.056584520,0,0
0.056584680,0,1
0.056585180,0,0
0.056585500,0,1
0.056585820,0,0
0.056585980,1,1
0.056586140,1,0
0.056586960,1,1
0.056587120,1,0
0.056587280,1,1
0.056587780,1,0
0.056588100,1,1
0.056588420,1,0
0.056588580,1,1
0.056588600,0,1
0.056588760,0,0
0.056589560,0,1
0.056589720,0,0
0.056589880,0,1
0.056590060,0,0
0.056590220,0,1
0.056590380,0,0
0.056590540,0,1
0.056590700,0,0
0.056591200,1,0
0.056592160,1,1
0.056592340,1,0
0.056592500,1,1
0.056592660,1,0
0.056592820,1,1
0.056592980,1,0
0.056593300,1,1
0.056593800,0,1
0.056594940,0,0
0.056595260,0,1
0.056595920,0,0
0.056596240,0,1
0.056596400,1,0
0.056596560,1,1
0.056597540,1,0
0.056597860,1,1
0.056598520,1,0
0.056599000,1,1
0.056599020,0,1
0.056599980,0,0
0.056600300,0,1
0.056600480,0,0
0.056600960,0,1
0.056601280,0,0
0.056601440,0,1
0.056601620,1,1
0.056602580,1,0
0.056602900,1,1
0.056603080,1,0
0.056603560,1,1
0.056603880,1,0
0.056604040,1,1
0.056604220,0,1
0.056605680,0,0
0.056605840,0,1
0.056606660,0,0
0.056606820,1,1
0.056608280,1,0
0.056608440,1,1
0.056609420,0,0
0.056610400,0,1
0.056610720,0,0
0.056610880,0,1
0.056611040,0,0
0.056611200,0,1
0.056611380,0,0
0.056612020,1,0
0.056613000,1,1
0.056613320,1,0
0.056613480,1,1
0.056613660,1,0
0.056613820,1,1
0.056613980,1,0
0.056614640,0,0
0.056615760,0,1
0.056616580,0,0
0.056616740,0,1
0.056617240,1,1
0.056617400,1,0
0.056618380,1,1
0.056619360,1,0
0.056619840,0,0
0.056620000,0,1
0.056620820,0,0
0.056620980,0,1
0.056621300,0,0
0.056621460,0,1
0.056621800,0,0
0.056621960,0,1
0.056622120,0,0
0.056622280,0,1
0.056622440,1,1
0.056623420,1,0
0.056623580,1,1
0.056623900,1,0
0.056624060,1,1
0.056624400,1,0
0.056624560,1,1
0.056624720,1,0
0.056624880,1,1
0.056625040,1,0
0.056625060,0,0
0.056625200,0,1
0.056626020,0,0
0.056626340,0,1
0.056626680,0,0
0.056626840,0,1
0.056627160,0,0
0.056627640,0,1
0.056627660,1,1
0.056628620,1,0
0.056628940,1,1
0.056629280,1,0
0.056629440,1,1
0.056629760,1,0
0.056630260,0,0
0.056631560,0,1
0.056631720,0,0
0.056631880,0,1
0.056632040,0,0
0.056632200,0,1
0.056632380,0,0
0.056632860,1,1
0.056633020,1,0
0.056634160,1,1
0.056634320,1,0
0.056634480,1,1
0.056634640,1,0
0.056634800,1,1
0.056634980,1,0
0.056635460,0,0
0.056636440,0,1
0.056636760,0,0
0.056636920,0,1
0.056638060,0,0
0.056638080,1,0
0.056639040,1,1
0.056639360,1,0
0.056639520,1,1
0.056640680,0,1
0.056640840,0,0
0.056641800,0,1
0.056641980,0,0
0.056642300,0,1
0.056642460,0,0
0.056642780,0,1
0.056643280,1,1
0.056643440,1,0
0.056644420,1,1
0.056644580,1,0
0.056644900,1,1
0.056645060,1,0
0.056645380,1,1
0.056645880,0,1
0.056646860,0,0
0.056647020,0,1
0.056647180,0,0
0.056647660,0,1
0.056648000,0,0
0.056648320,0,1
0.056648480,1,0
0.056648640,1,1
0.056649460,1,0
0.056649620,1,1
0.056649780,1,0
0.056650280,1,1
0.056650600,1,0
0.056650920,1,1
0.056651080,1,0
0.056651100,0,0
0.056651240,0,1
0.056652060,0,0
0.056652220,0,1
0.056652400,0,0
0.056652560,0,1
0.056652720,0,0
0.056652880,0,1
0.056653200,0,0
0.056653680,0,1
0.056653700,1,1
0.056654660,1,0
0.056654820,1,1
0.056655000,1,0
0.056655160,1,1
0.056655320,1,0
0.056655480,1,1
0.056655800,1,0
0.056656300,0,0
0.056657440,0,1
0.056657760,0,0
0.056658400,0,1
0.056658900,1,0
0.056660040,1,1
0.056660360,1,0
0.056661020,1,1
0.056661520,0,1
0.056661660,0,0
0.056662480,0,1
0.056662800,0,0
0.056662960,0,1
0.056663460,0,0
0.056663780,0,1
0.056663940,0,0
0.056664120,1,0
0.056665080,1,1
0.056665420,1,0
0.056665580,1,1
0.056666060,1,0
0.056666380,1,1
0.056666560,1,0
0.056666720,0,0
0.056668180,0,1
0.056668340,0,0
0.056669160,0,1
0.056669320,1,0
0.056670780,1,1
